date,product_id,category,demand,price,has_promotion,is_holiday,day_of_week,month,temperature,competitor_price,stock_level
2023-05-24,PROD_020,Home & Garden,220,11.35,0,0,2,5,78.1,11.1,583
2023-05-25,PROD_020,Home & Garden,267,70.43,0,0,3,5,80.0,76.27,192
2023-05-26,PROD_020,Home & Garden,285,24.5,1,0,4,5,71.5,25.15,830
2023-05-27,PROD_020,Home & Garden,143,67.02,0,0,5,5,74.3,71.22,928
2023-05-28,PROD_020,Home & Garden,154,10.34,0,0,6,5,74.5,10.23,744
2023-05-29,PROD_020,Home & Garden,248,90.27,1,0,0,5,74.8,103.41,335
2023-05-30,PROD_020,Home & Garden,242,97.28,0,0,1,5,69.4,95.68,149
2023-05-31,PROD_020,Home & Garden,252,39.73,0,0,2,5,56.5,38.48,695
2023-06-01,PROD_020,Home & Garden,208,41.85,0,0,3,6,76.0,47.91,304
2023-06-02,PROD_020,Home & Garden,156,19.14,0,0,4,6,72.5,18.39,863
2023-06-03,PROD_020,Home & Garden,136,84.31,0,0,5,6,64.0,92.75,894
2023-06-04,PROD_020,Home & Garden,113,28.43,0,0,6,6,69.8,30.71,524
2023-06-05,PROD_020,Home & Garden,165,35.25,0,0,0,6,80.3,33.68,308
2023-06-06,PROD_020,Home & Garden,268,89.24,1,0,1,6,75.2,99.96,225
2023-06-07,PROD_020,Home & Garden,253,81.41,0,0,2,6,67.7,86.15,565
2023-06-08,PROD_020,Home & Garden,204,9.64,0,0,3,6,65.2,9.53,621
2023-06-09,PROD_020,Home & Garden,168,57.48,0,0,4,6,64.7,56.35,958
2023-06-10,PROD_020,Home & Garden,254,49.34,1,0,5,6,72.5,50.33,776
2023-06-11,PROD_020,Home & Garden,123,15.9,0,0,6,6,69.2,17.36,404
2023-06-12,PROD_020,Home & Garden,278,39.42,1,0,0,6,70.3,43.45,732
2023-06-13,PROD_020,Home & Garden,245,58.31,0,0,1,6,58.8,58.11,369
2023-06-14,PROD_020,Home & Garden,211,30.69,0,0,2,6,67.9,29.4,394
2023-06-15,PROD_020,Home & Garden,245,24.8,0,0,3,6,64.8,27.21,297
2023-06-16,PROD_020,Home & Garden,286,79.0,0,0,4,6,64.9,87.38,419
2023-06-17,PROD_020,Home & Garden,138,26.94,0,0,5,6,65.5,30.57,267
2023-06-18,PROD_020,Home & Garden,130,99.42,0,0,6,6,65.3,111.99,209
2023-06-19,PROD_020,Home & Garden,239,63.8,0,0,0,6,70.0,73.34,747
2023-06-20,PROD_020,Home & Garden,227,48.38,0,0,1,6,65.6,52.86,240
2023-06-21,PROD_020,Home & Garden,176,101.56,0,0,2,6,60.3,115.75,400
2023-06-22,PROD_020,Home & Garden,177,79.45,0,0,3,6,66.3,76.78,534
2023-06-23,PROD_020,Home & Garden,231,35.52,0,0,4,6,58.1,39.68,575
2023-06-24,PROD_020,Home & Garden,179,94.1,0,0,5,6,64.9,96.34,596
2023-06-25,PROD_020,Home & Garden,140,65.99,0,0,6,6,65.1,69.0,597
2023-06-26,PROD_020,Home & Garden,239,49.04,0,0,0,6,59.2,56.38,777
2023-06-27,PROD_020,Home & Garden,216,94.7,0,0,1,6,50.4,97.68,175
2023-06-28,PROD_020,Home & Garden,159,53.04,0,0,2,6,58.2,60.96,233
2023-06-29,PROD_020,Home & Garden,227,65.66,0,0,3,6,51.7,65.59,312
2023-06-30,PROD_020,Home & Garden,208,44.58,0,0,4,6,66.5,47.43,639
2023-07-01,PROD_020,Home & Garden,142,69.71,0,0,5,7,53.1,69.15,253
2023-07-02,PROD_020,Home & Garden,170,70.51,1,0,6,7,60.9,78.01,901
2023-07-03,PROD_020,Home & Garden,190,86.49,0,0,0,7,56.8,87.27,684
2023-07-04,PROD_020,Home & Garden,272,91.45,0,1,1,7,51.8,95.32,634
2023-07-05,PROD_020,Home & Garden,176,43.22,0,0,2,7,64.5,46.02,949
2023-07-06,PROD_020,Home & Garden,119,48.7,0,0,3,7,59.7,50.13,832
2023-07-07,PROD_020,Home & Garden,216,35.16,0,0,4,7,56.4,39.34,559
2023-07-08,PROD_020,Home & Garden,137,71.84,1,0,5,7,58.5,71.6,462
2023-07-09,PROD_020,Home & Garden,147,55.55,0,0,6,7,57.0,56.48,137
2023-07-10,PROD_020,Home & Garden,180,29.99,0,0,0,7,56.8,30.4,966
2023-07-11,PROD_020,Home & Garden,168,18.87,0,0,1,7,58.3,18.56,964
2023-07-12,PROD_020,Home & Garden,222,47.08,0,0,2,7,61.1,50.54,882
2023-07-13,PROD_020,Home & Garden,228,59.67,0,0,3,7,57.2,67.96,306
2023-07-14,PROD_020,Home & Garden,263,87.54,1,0,4,7,65.0,83.95,589
2023-07-15,PROD_020,Home & Garden,149,19.33,1,0,5,7,52.3,18.55,687
2023-07-16,PROD_020,Home & Garden,126,85.63,1,0,6,7,56.9,96.36,107
2023-07-17,PROD_020,Home & Garden,138,78.54,0,0,0,7,56.9,75.15,325
2023-07-18,PROD_020,Home & Garden,123,60.25,0,0,1,7,49.7,67.34,158
2023-07-19,PROD_020,Home & Garden,140,43.75,0,0,2,7,60.1,45.71,837
2023-07-20,PROD_020,Home & Garden,205,16.15,0,0,3,7,51.7,15.66,665
2023-07-21,PROD_020,Home & Garden,198,28.81,0,0,4,7,56.5,32.57,203
2023-07-22,PROD_020,Home & Garden,107,13.76,0,0,5,7,42.4,14.81,186
2023-07-23,PROD_020,Home & Garden,91,59.06,0,0,6,7,61.1,61.91,952
2023-07-24,PROD_020,Home & Garden,175,22.91,0,0,0,7,46.5,26.01,890
2023-07-25,PROD_020,Home & Garden,182,68.24,0,0,1,7,52.3,78.26,984
2023-07-26,PROD_020,Home & Garden,179,94.92,0,0,2,7,52.7,93.1,644
2023-07-27,PROD_020,Home & Garden,212,29.3,0,0,3,7,42.8,29.84,663
2023-07-28,PROD_020,Home & Garden,157,45.53,0,0,4,7,55.3,44.22,840
2023-07-29,PROD_020,Home & Garden,83,22.99,0,0,5,7,44.2,23.2,638
2023-07-30,PROD_020,Home & Garden,130,25.89,0,0,6,7,52.3,26.93,464
2023-07-31,PROD_020,Home & Garden,191,62.31,0,0,0,7,54.3,64.65,883
2023-08-01,PROD_020,Home & Garden,138,93.64,0,0,1,8,49.8,98.66,862
2023-08-02,PROD_020,Home & Garden,137,54.11,0,0,2,8,53.0,61.38,761
2023-08-03,PROD_020,Home & Garden,191,90.41,0,0,3,8,53.3,96.54,623
2023-08-04,PROD_020,Home & Garden,218,51.5,1,0,4,8,50.1,56.11,280
2023-08-05,PROD_020,Home & Garden,108,44.67,0,0,5,8,53.3,46.97,250
2023-08-06,PROD_020,Home & Garden,116,42.76,0,0,6,8,55.3,43.34,182
2023-08-07,PROD_020,Home & Garden,143,84.9,0,0,0,8,43.3,93.94,596
2023-08-08,PROD_020,Home & Garden,140,49.99,0,0,1,8,48.1,48.68,372
2023-08-09,PROD_020,Home & Garden,169,72.92,0,0,2,8,47.5,78.23,751
2023-08-10,PROD_020,Home & Garden,70,92.61,0,0,3,8,55.5,102.47,545
2023-08-11,PROD_020,Home & Garden,153,38.58,0,0,4,8,55.5,41.64,993
2023-08-12,PROD_020,Home & Garden,122,13.54,0,0,5,8,51.8,13.91,775
2023-08-13,PROD_020,Home & Garden,110,28.82,0,0,6,8,38.3,27.95,551
2023-08-14,PROD_020,Home & Garden,145,39.53,0,0,0,8,41.0,44.75,180
2023-08-15,PROD_020,Home & Garden,170,70.05,0,0,1,8,47.2,68.33,420
2023-08-16,PROD_020,Home & Garden,168,49.71,0,0,2,8,44.8,48.25,338
2023-08-17,PROD_020,Home & Garden,182,73.55,0,0,3,8,45.7,80.2,806
2023-08-18,PROD_020,Home & Garden,168,97.12,0,0,4,8,47.6,95.14,471
2023-08-19,PROD_020,Home & Garden,96,77.76,0,0,5,8,47.5,82.6,678
2023-08-20,PROD_020,Home & Garden,128,71.2,1,0,6,8,48.9,70.92,497
2023-08-21,PROD_020,Home & Garden,234,97.81,1,0,0,8,50.7,98.8,817
2023-08-22,PROD_020,Home & Garden,155,11.16,0,0,1,8,45.3,10.87,624
2023-08-23,PROD_020,Home & Garden,158,48.31,0,0,2,8,39.5,53.59,718
2023-08-24,PROD_020,Home & Garden,126,74.75,0,0,3,8,47.9,81.49,217
2023-08-25,PROD_020,Home & Garden,157,93.0,0,0,4,8,39.4,105.19,675
2023-08-26,PROD_020,Home & Garden,111,10.08,0,0,5,8,45.8,11.29,555
2023-08-27,PROD_020,Home & Garden,115,14.18,1,0,6,8,38.9,15.35,697
2023-08-28,PROD_020,Home & Garden,159,23.76,0,0,0,8,42.3,26.73,146
2023-08-29,PROD_020,Home & Garden,139,24.16,0,0,1,8,42.9,24.3,105
2023-08-30,PROD_020,Home & Garden,186,21.68,1,0,2,8,30.9,20.86,251
2023-08-31,PROD_020,Home & Garden,118,76.52,0,0,3,8,43.3,73.6,740
2023-09-01,PROD_020,Home & Garden,119,55.47,0,0,4,9,40.8,55.98,209
2023-09-02,PROD_020,Home & Garden,83,109.4,0,0,5,9,42.2,120.3,593
2023-09-03,PROD_020,Home & Garden,104,18.83,0,0,6,9,42.0,17.99,433
2023-09-04,PROD_020,Home & Garden,119,31.02,0,0,0,9,44.3,32.71,480
2023-09-05,PROD_020,Home & Garden,208,65.7,1,0,1,9,35.6,70.59,701
2023-09-06,PROD_020,Home & Garden,142,84.48,0,0,2,9,38.5,83.02,136
2023-09-07,PROD_020,Home & Garden,134,66.27,0,0,3,9,51.8,73.83,844
2023-09-08,PROD_020,Home & Garden,133,58.09,0,0,4,9,50.0,63.46,349
2023-09-09,PROD_020,Home & Garden,101,19.31,1,0,5,9,39.0,20.15,211
2023-09-10,PROD_020,Home & Garden,95,67.31,0,0,6,9,40.1,73.62,831
2023-09-11,PROD_020,Home & Garden,115,63.69,0,0,0,9,46.1,62.72,301
2023-09-12,PROD_020,Home & Garden,160,28.04,0,0,1,9,50.9,28.38,811
2023-09-13,PROD_020,Home & Garden,127,88.18,0,0,2,9,39.6,88.23,409
2023-09-14,PROD_020,Home & Garden,157,35.44,0,0,3,9,41.7,39.58,828
2023-09-15,PROD_020,Home & Garden,133,89.2,0,0,4,9,36.9,96.17,388
2023-09-16,PROD_020,Home & Garden,98,31.47,0,0,5,9,37.5,31.28,621
2023-09-17,PROD_020,Home & Garden,102,82.41,0,0,6,9,38.5,80.18,244
2023-09-18,PROD_020,Home & Garden,235,52.04,1,0,0,9,45.3,51.59,787
2023-09-19,PROD_020,Home & Garden,100,87.93,0,0,1,9,35.5,97.84,460
2023-09-20,PROD_020,Home & Garden,165,66.4,0,0,2,9,44.0,72.65,130
2023-09-21,PROD_020,Home & Garden,117,43.71,0,0,3,9,34.3,42.34,984
2023-09-22,PROD_020,Home & Garden,118,83.79,0,0,4,9,27.5,82.81,287
2023-09-23,PROD_020,Home & Garden,99,77.47,0,0,5,9,36.8,84.57,230
2023-09-24,PROD_020,Home & Garden,88,85.39,0,0,6,9,40.7,91.08,602
2023-09-25,PROD_020,Home & Garden,151,29.32,0,0,0,9,36.0,33.26,990
2023-09-26,PROD_020,Home & Garden,160,85.03,0,0,1,9,41.3,93.6,531
2023-09-27,PROD_020,Home & Garden,137,58.18,0,0,2,9,36.6,56.31,688
2023-09-28,PROD_020,Home & Garden,126,50.64,0,0,3,9,40.6,57.08,968
2023-09-29,PROD_020,Home & Garden,169,9.55,0,0,4,9,35.1,10.03,508
2023-09-30,PROD_020,Home & Garden,87,34.05,0,0,5,9,48.6,33.68,316
2023-10-01,PROD_020,Home & Garden,100,21.96,0,0,6,10,33.9,24.6,762
2023-10-02,PROD_020,Home & Garden,211,50.24,1,0,0,10,32.3,56.22,613
2023-10-03,PROD_020,Home & Garden,139,99.76,0,0,1,10,47.8,110.52,742
2023-10-04,PROD_020,Home & Garden,133,78.51,0,0,2,10,36.3,82.75,941
2023-10-05,PROD_020,Home & Garden,143,20.67,0,0,3,10,35.7,20.34,998
2023-10-06,PROD_020,Home & Garden,175,69.73,0,0,4,10,42.1,74.89,162
2023-10-07,PROD_020,Home & Garden,87,84.82,0,0,5,10,34.1,91.54,851
2023-10-08,PROD_020,Home & Garden,88,67.17,0,0,6,10,32.4,70.22,763
2023-10-09,PROD_020,Home & Garden,150,67.43,0,0,0,10,35.2,72.97,837
2023-10-10,PROD_020,Home & Garden,135,40.45,0,0,1,10,42.5,44.42,840
2023-10-11,PROD_020,Home & Garden,113,57.09,0,0,2,10,42.5,57.08,835
2023-10-12,PROD_020,Home & Garden,143,57.47,0,0,3,10,37.8,61.19,518
2023-10-13,PROD_020,Home & Garden,193,52.12,0,0,4,10,45.5,53.53,385
2023-10-14,PROD_020,Home & Garden,91,88.99,0,0,5,10,38.2,100.54,157
2023-10-15,PROD_020,Home & Garden,87,37.11,0,0,6,10,46.4,37.18,317
2023-10-16,PROD_020,Home & Garden,131,65.88,0,0,0,10,46.9,74.86,137
2023-10-17,PROD_020,Home & Garden,175,88.09,0,0,1,10,43.9,95.93,999
2023-10-18,PROD_020,Home & Garden,124,23.32,0,0,2,10,45.5,22.23,600
2023-10-19,PROD_020,Home & Garden,135,79.65,0,0,3,10,40.7,82.35,447
2023-10-20,PROD_020,Home & Garden,170,95.05,0,0,4,10,35.3,95.69,521
2023-10-21,PROD_020,Home & Garden,74,60.9,0,0,5,10,36.2,66.98,551
2023-10-22,PROD_020,Home & Garden,85,20.09,0,0,6,10,40.8,19.14,365
2023-10-23,PROD_020,Home & Garden,113,55.83,0,0,0,10,36.8,58.05,210
2023-10-24,PROD_020,Home & Garden,171,47.02,1,0,1,10,45.0,53.08,575
2023-10-25,PROD_020,Home & Garden,153,98.55,0,0,2,10,51.4,97.3,205
2023-10-26,PROD_020,Home & Garden,145,39.83,0,0,3,10,50.6,38.93,622
2023-10-27,PROD_020,Home & Garden,174,19.01,1,0,4,10,30.7,19.41,302
2023-10-28,PROD_020,Home & Garden,111,41.34,0,0,5,10,46.7,44.04,915
2023-10-29,PROD_020,Home & Garden,110,39.03,0,0,6,10,52.6,38.03,868
2023-10-30,PROD_020,Home & Garden,180,32.14,0,0,0,10,37.1,34.21,491
2023-10-31,PROD_020,Home & Garden,204,16.34,1,0,1,10,52.8,18.5,107
2023-11-01,PROD_020,Home & Garden,116,42.79,0,0,2,11,46.5,48.99,897
2023-11-02,PROD_020,Home & Garden,171,26.13,0,0,3,11,43.9,28.94,715
2023-11-03,PROD_020,Home & Garden,125,40.56,0,0,4,11,47.4,41.19,152
2023-11-04,PROD_020,Home & Garden,103,36.9,0,0,5,11,48.2,38.2,785
2023-11-05,PROD_020,Home & Garden,96,19.7,0,0,6,11,42.4,18.99,280
2023-11-06,PROD_020,Home & Garden,154,65.78,0,0,0,11,45.2,62.55,898
2023-11-07,PROD_020,Home & Garden,148,41.44,0,0,1,11,45.1,46.35,798
2023-11-08,PROD_020,Home & Garden,122,71.93,0,0,2,11,49.9,77.15,808
2023-11-09,PROD_020,Home & Garden,128,73.4,0,0,3,11,54.3,75.33,474
2023-11-10,PROD_020,Home & Garden,146,22.23,0,0,4,11,44.7,23.84,771
2023-11-11,PROD_020,Home & Garden,111,100.19,0,0,5,11,42.9,110.31,875
2023-11-12,PROD_020,Home & Garden,107,30.65,0,0,6,11,44.7,30.01,613
2023-11-13,PROD_020,Home & Garden,166,20.82,0,0,0,11,43.5,20.05,138
2023-11-14,PROD_020,Home & Garden,129,82.53,0,0,1,11,42.4,91.82,799
2023-11-15,PROD_020,Home & Garden,171,94.04,0,0,2,11,45.4,90.88,591
2023-11-16,PROD_020,Home & Garden,262,48.16,1,0,3,11,44.1,45.92,121
2023-11-17,PROD_020,Home & Garden,145,57.32,0,0,4,11,43.4,56.59,498
2023-11-18,PROD_020,Home & Garden,106,59.6,0,0,5,11,48.0,68.36,786
2023-11-19,PROD_020,Home & Garden,135,17.24,0,0,6,11,51.4,18.87,759
2023-11-20,PROD_020,Home & Garden,163,90.03,0,0,0,11,50.1,102.25,626
2023-11-21,PROD_020,Home & Garden,244,48.78,0,1,1,11,57.0,51.1,530
2023-11-22,PROD_020,Home & Garden,219,60.27,0,1,2,11,44.3,60.63,824
2023-11-23,PROD_020,Home & Garden,264,78.6,0,1,3,11,50.1,89.43,351
2023-11-24,PROD_020,Home & Garden,232,82.05,0,1,4,11,47.1,80.17,499
2023-11-25,PROD_020,Home & Garden,245,74.58,0,1,5,11,52.3,85.55,484
2023-11-26,PROD_020,Home & Garden,129,61.32,0,1,6,11,54.8,66.18,262
2023-11-27,PROD_020,Home & Garden,242,23.84,0,1,0,11,48.1,25.72,615
2023-11-28,PROD_020,Home & Garden,167,65.5,0,0,1,11,48.4,70.22,240
2023-11-29,PROD_020,Home & Garden,166,66.12,0,0,2,11,48.6,67.74,224
2023-11-30,PROD_020,Home & Garden,127,64.92,0,0,3,11,43.4,66.34,287
2023-12-01,PROD_020,Home & Garden,136,62.07,0,0,4,12,40.1,67.23,648
2023-12-02,PROD_020,Home & Garden,116,28.06,0,0,5,12,55.0,27.6,866
2023-12-03,PROD_020,Home & Garden,113,87.74,0,0,6,12,41.2,93.0,990
2023-12-04,PROD_020,Home & Garden,152,61.86,0,0,0,12,46.7,61.67,331
2023-12-05,PROD_020,Home & Garden,287,57.71,1,0,1,12,56.1,64.07,759
2023-12-06,PROD_020,Home & Garden,169,68.56,0,0,2,12,49.4,72.4,526
2023-12-07,PROD_020,Home & Garden,198,62.57,1,0,3,12,56.8,63.21,793
2023-12-08,PROD_020,Home & Garden,164,86.89,0,0,4,12,39.9,93.9,240
2023-12-09,PROD_020,Home & Garden,133,49.05,1,0,5,12,58.0,49.96,492
2023-12-10,PROD_020,Home & Garden,162,9.8,1,0,6,12,55.9,10.46,192
2023-12-11,PROD_020,Home & Garden,206,73.99,0,0,0,12,48.6,84.02,489
2023-12-12,PROD_020,Home & Garden,166,55.27,0,0,1,12,49.1,59.83,744
2023-12-13,PROD_020,Home & Garden,180,32.92,0,0,2,12,55.2,31.8,261
2023-12-14,PROD_020,Home & Garden,200,100.68,0,0,3,12,53.4,113.4,570
2023-12-15,PROD_020,Home & Garden,176,70.48,0,0,4,12,65.3,70.34,225
2023-12-16,PROD_020,Home & Garden,135,83.71,0,0,5,12,49.4,82.56,204
2023-12-17,PROD_020,Home & Garden,112,43.27,0,0,6,12,60.1,46.92,986
2023-12-18,PROD_020,Home & Garden,260,29.09,1,0,0,12,60.0,31.65,352
2023-12-19,PROD_020,Home & Garden,143,71.0,0,0,1,12,53.1,74.03,131
2023-12-20,PROD_020,Home & Garden,179,23.42,0,0,2,12,60.1,25.86,159
2023-12-21,PROD_020,Home & Garden,314,100.04,0,1,3,12,50.7,100.41,336
2023-12-22,PROD_020,Home & Garden,285,61.67,0,1,4,12,59.1,68.4,122
2023-12-23,PROD_020,Home & Garden,134,41.28,0,1,5,12,52.8,40.55,552
2023-12-24,PROD_020,Home & Garden,241,77.54,1,1,6,12,52.0,75.5,808
2023-12-25,PROD_020,Home & Garden,290,20.82,0,1,0,12,61.8,23.41,322
2023-12-26,PROD_020,Home & Garden,301,38.97,1,1,1,12,55.1,40.54,939
2023-12-27,PROD_020,Home & Garden,360,11.36,1,1,2,12,58.5,11.49,307
2023-12-28,PROD_020,Home & Garden,253,88.81,0,1,3,12,52.7,92.37,122
2023-12-29,PROD_020,Home & Garden,216,67.7,0,1,4,12,56.0,67.57,303
2023-12-30,PROD_020,Home & Garden,201,49.22,0,1,5,12,59.9,47.75,241
2023-12-31,PROD_020,Home & Garden,205,46.55,0,1,6,12,59.9,50.36,106
2022-01-01,PROD_021,Electronics,391,49.16,1,0,5,1,69.8,49.47,873
2022-01-02,PROD_021,Electronics,485,82.13,1,0,6,1,52.2,93.05,795
2022-01-03,PROD_021,Electronics,519,63.44,0,0,0,1,59.6,64.34,833
2022-01-04,PROD_021,Electronics,518,14.88,0,0,1,1,66.2,15.02,726
2022-01-05,PROD_021,Electronics,414,92.75,0,0,2,1,49.1,100.21,633
2022-01-06,PROD_021,Electronics,396,68.1,0,0,3,1,67.4,74.33,235
2022-01-07,PROD_021,Electronics,462,28.9,0,0,4,1,51.4,29.43,723
2022-01-08,PROD_021,Electronics,383,106.23,0,0,5,1,63.6,114.81,834
2022-01-09,PROD_021,Electronics,268,69.99,0,0,6,1,55.8,68.77,503
2022-01-10,PROD_021,Electronics,685,60.25,1,0,0,1,60.2,64.69,474
2022-01-11,PROD_021,Electronics,496,59.46,0,0,1,1,58.1,63.78,486
2022-01-12,PROD_021,Electronics,517,72.83,0,0,2,1,73.6,79.14,370
2022-01-13,PROD_021,Electronics,482,25.74,0,0,3,1,67.0,24.61,183
2022-01-14,PROD_021,Electronics,874,74.38,1,0,4,1,69.0,85.52,664
2022-01-15,PROD_021,Electronics,414,48.3,0,0,5,1,58.0,46.99,139
2022-01-16,PROD_021,Electronics,353,82.33,1,0,6,1,66.3,91.18,681
2022-01-17,PROD_021,Electronics,639,46.44,0,0,0,1,66.9,46.05,611
2022-01-18,PROD_021,Electronics,484,26.86,0,0,1,1,59.0,28.67,288
2022-01-19,PROD_021,Electronics,517,42.73,0,0,2,1,64.3,45.02,699
2022-01-20,PROD_021,Electronics,527,37.3,0,0,3,1,64.7,41.21,302
2022-01-21,PROD_021,Electronics,636,30.84,1,0,4,1,70.9,33.1,359
2022-01-22,PROD_021,Electronics,379,92.56,0,0,5,1,73.2,93.27,289
2022-01-23,PROD_021,Electronics,419,43.98,0,0,6,1,64.4,49.87,220
2022-01-24,PROD_021,Electronics,447,68.86,0,0,0,1,61.6,76.83,213
2022-01-25,PROD_021,Electronics,582,38.99,0,0,1,1,63.2,39.77,366
2022-01-26,PROD_021,Electronics,637,53.51,0,0,2,1,63.2,51.73,824
2022-01-27,PROD_021,Electronics,415,17.96,0,0,3,1,72.2,17.81,938
2022-01-28,PROD_021,Electronics,448,79.43,0,0,4,1,67.3,80.16,578
2022-01-29,PROD_021,Electronics,341,75.23,0,0,5,1,72.8,82.67,230
2022-01-30,PROD_021,Electronics,370,72.56,0,0,6,1,72.0,74.98,315
2022-01-31,PROD_021,Electronics,524,19.55,0,0,0,1,60.3,18.64,136
2022-02-01,PROD_021,Electronics,585,24.45,0,0,1,2,63.7,27.23,323
2022-02-02,PROD_021,Electronics,585,106.02,0,0,2,2,76.2,119.73,192
2022-02-03,PROD_021,Electronics,524,94.49,0,0,3,2,68.3,95.3,909
2022-02-04,PROD_021,Electronics,535,39.78,0,0,4,2,68.6,38.29,177
2022-02-05,PROD_021,Electronics,660,58.32,1,0,5,2,68.7,55.42,398
2022-02-06,PROD_021,Electronics,330,77.64,0,0,6,2,79.0,84.86,437
2022-02-07,PROD_021,Electronics,582,10.57,1,0,0,2,67.9,10.99,850
2022-02-08,PROD_021,Electronics,601,19.46,0,0,1,2,75.4,20.55,583
2022-02-09,PROD_021,Electronics,629,92.2,0,0,2,2,70.2,103.03,571
2022-02-10,PROD_021,Electronics,491,62.21,0,0,3,2,73.2,69.54,649
2022-02-11,PROD_021,Electronics,692,21.47,1,0,4,2,74.5,20.64,869
2022-02-12,PROD_021,Electronics,418,95.16,0,0,5,2,79.9,100.91,896
2022-02-13,PROD_021,Electronics,444,37.87,0,0,6,2,68.3,41.86,727
2022-02-14,PROD_021,Electronics,594,50.97,0,0,0,2,68.4,53.48,925
2022-02-15,PROD_021,Electronics,572,46.34,0,0,1,2,76.5,49.28,619
2022-02-16,PROD_021,Electronics,537,68.73,0,0,2,2,71.9,70.94,174
2022-02-17,PROD_021,Electronics,596,34.58,0,0,3,2,77.8,38.17,826
2022-02-18,PROD_021,Electronics,843,85.05,0,0,4,2,82.1,94.78,794
2022-02-19,PROD_021,Electronics,567,89.63,1,0,5,2,73.1,97.18,660
2022-02-20,PROD_021,Electronics,457,85.41,0,0,6,2,73.5,88.33,125
2022-02-21,PROD_021,Electronics,590,31.67,0,0,0,2,75.6,32.79,980
2022-02-22,PROD_021,Electronics,590,31.16,0,0,1,2,85.1,32.95,119
2022-02-23,PROD_021,Electronics,624,23.6,0,0,2,2,78.5,24.16,485
2022-02-24,PROD_021,Electronics,755,15.62,0,0,3,2,70.3,16.99,933
2022-02-25,PROD_021,Electronics,467,90.39,0,0,4,2,73.8,103.36,771
2022-02-26,PROD_021,Electronics,461,13.51,0,0,5,2,74.0,14.12,186
2022-02-27,PROD_021,Electronics,407,64.99,0,0,6,2,77.6,63.92,396
2022-02-28,PROD_021,Electronics,920,36.12,1,0,0,2,73.4,37.91,162
2022-03-01,PROD_021,Electronics,639,24.76,0,0,1,3,73.6,26.93,960
2022-03-02,PROD_021,Electronics,534,64.38,0,0,2,3,71.0,67.77,979
2022-03-03,PROD_021,Electronics,604,44.44,0,0,3,3,68.1,43.54,582
2022-03-04,PROD_021,Electronics,704,89.46,0,0,4,3,74.4,102.23,969
2022-03-05,PROD_021,Electronics,416,32.26,0,0,5,3,84.4,33.78,971
2022-03-06,PROD_021,Electronics,394,16.33,0,0,6,3,80.1,17.47,180
2022-03-07,PROD_021,Electronics,624,92.95,0,0,0,3,78.0,89.82,441
2022-03-08,PROD_021,Electronics,689,51.76,1,0,1,3,73.8,53.55,137
2022-03-09,PROD_021,Electronics,490,78.41,0,0,2,3,76.1,80.01,512
2022-03-10,PROD_021,Electronics,836,66.2,1,0,3,3,83.8,64.53,314
2022-03-11,PROD_021,Electronics,485,77.62,0,0,4,3,90.7,79.78,917
2022-03-12,PROD_021,Electronics,616,90.34,1,0,5,3,75.4,85.89,633
2022-03-13,PROD_021,Electronics,418,53.1,0,0,6,3,76.9,56.92,765
2022-03-14,PROD_021,Electronics,617,14.84,0,0,0,3,90.2,16.37,130
2022-03-15,PROD_021,Electronics,375,63.16,0,0,1,3,72.2,68.98,289
2022-03-16,PROD_021,Electronics,648,68.43,0,0,2,3,74.5,74.33,136
2022-03-17,PROD_021,Electronics,538,35.87,0,0,3,3,78.5,36.36,422
2022-03-18,PROD_021,Electronics,686,87.67,0,0,4,3,79.7,92.11,340
2022-03-19,PROD_021,Electronics,394,37.8,0,0,5,3,82.8,36.71,779
2022-03-20,PROD_021,Electronics,393,59.61,0,0,6,3,82.5,62.03,323
2022-03-21,PROD_021,Electronics,597,42.69,0,0,0,3,82.1,42.1,256
2022-03-22,PROD_021,Electronics,690,86.83,1,0,1,3,76.4,93.31,184
2022-03-23,PROD_021,Electronics,580,94.19,0,0,2,3,79.8,107.71,556
2022-03-24,PROD_021,Electronics,813,31.02,1,0,3,3,79.6,35.25,888
2022-03-25,PROD_021,Electronics,402,97.73,0,0,4,3,74.2,106.63,968
2022-03-26,PROD_021,Electronics,413,51.95,0,0,5,3,72.0,52.38,760
2022-03-27,PROD_021,Electronics,377,18.31,0,0,6,3,70.7,18.96,661
2022-03-28,PROD_021,Electronics,410,62.15,0,0,0,3,78.3,66.13,393
2022-03-29,PROD_021,Electronics,494,86.26,0,0,1,3,86.4,87.41,201
2022-03-30,PROD_021,Electronics,675,91.53,0,0,2,3,77.8,98.22,304
2022-03-31,PROD_021,Electronics,642,26.85,0,0,3,3,79.1,30.58,255
2022-04-01,PROD_021,Electronics,737,88.82,1,0,4,4,84.8,95.82,112
2022-04-02,PROD_021,Electronics,394,95.73,0,0,5,4,84.9,103.98,528
2022-04-03,PROD_021,Electronics,387,91.73,0,0,6,4,87.0,95.69,921
2022-04-04,PROD_021,Electronics,743,72.65,0,0,0,4,72.7,74.1,467
2022-04-05,PROD_021,Electronics,589,25.7,1,0,1,4,84.8,28.96,347
2022-04-06,PROD_021,Electronics,743,89.68,0,0,2,4,89.5,96.96,873
2022-04-07,PROD_021,Electronics,559,29.86,0,0,3,4,82.4,28.76,689
2022-04-08,PROD_021,Electronics,450,78.1,0,0,4,4,77.4,86.13,586
2022-04-09,PROD_021,Electronics,719,86.42,1,0,5,4,80.2,96.79,344
